municipality_code,municipality,year,female_population_2022,all_female_records,violencia_domestica_lesao,lesao_corporal,violencia_sexual,estupro,estupro_vulneravel,homicidio_mulher,feminicidio,tentativa_feminicidio,selected_vaw_records,rate_all_female_records_per_100k_women,rate_violencia_domestica_lesao_per_100k_women,rate_lesao_corporal_per_100k_women,rate_violencia_sexual_per_100k_women,rate_estupro_per_100k_women,rate_estupro_vulneravel_per_100k_women,rate_homicidio_mulher_per_100k_women,rate_feminicidio_per_100k_women,rate_tentativa_feminicidio_per_100k_women,rate_selected_vaw_records_per_100k_women
1507474,São João de Pirabas,2022,10031,131,20,32,9,1,8,0,0,0,29,1305.9515501943972,199.38191606021334,319.01106569634135,89.721862227096,9.969095803010667,79.75276642408534,0.0,0.0,0.0,289.10377828730935
1507508,São João do Araguaia,2022,6374,44,9,12,9,2,7,0,0,0,18,690.3043614684657,141.19861939127708,188.2648258550361,141.19861939127708,31.377470975839344,109.82114841543772,0.0,0.0,0.0,282.39723878255415
1507607,São Miguel do Guamá,2022,26713,449,91,120,26,6,20,0,0,0,117,1680.8295586418599,340.65810653988694,449.2194811514993,97.33088758282484,22.460974057574965,74.86991352524988,0.0,0.0,0.0,437.98899412271174
1507706,São Sebastião da Boa Vista,2022,12314,123,16,24,12,3,9,0,0,0,28,998.8630826701315,129.933409127822,194.90011369173297,97.45005684586648,24.36251421146662,73.08754263439987,0.0,0.0,0.0,227.38346597368846
1507755,Sapucaia,2022,2879,54,6,17,4,1,3,1,0,0,10,1875.65126780132,208.40569642236886,590.4828065300452,138.9371309482459,34.73428273706148,104.20284821118443,34.73428273706148,0.0,0.0,347.34282737061477
1507805,Senador José Porfírio,2022,10381,84,22,32,15,2,13,0,0,0,37,809.1706001348618,211.92563336865427,308.2554667180426,144.49475002408244,19.265966669877663,125.22878335420481,0.0,0.0,0.0,356.42038339273677
1507904,Soure,2022,12264,353,78,114,33,5,28,1,0,0,111,2878.3431180691455,636.0078277886497,929.5499021526418,269.08023483365946,40.769732550554465,228.31050228310502,8.153946510110893,0.0,0.0,905.0880626223092
1507953,Tailândia,2022,35923,515,91,122,52,9,43,5,3,0,146,1433.621913537288,253.3196002561033,339.61528825543525,144.7540572892019,25.053586838515717,119.7004704506862,13.918659354730952,8.351195612838572,0.0,406.42485315814383
1507961,Terra Alta,2022,5103,51,13,17,1,0,1,0,0,0,14,999.4121105232217,254.75210660395845,333.1373701744072,19.59631589261219,0.0,19.59631589261219,0.0,0.0,0.0,274.3484224965706
1507979,Terra Santa,2022,9263,115,15,32,14,4,10,1,0,0,29,1241.4984346324084,161.93457843031413,345.4604339846702,151.13893986829322,43.182554248083775,107.95638562020945,10.795638562020944,0.0,0.0,313.0735182986074
1508001,Tomé-Açu,2022,33173,537,110,157,70,9,61,2,1,0,181,1618.786362403159,331.5949718144274,473.2764597715009,211.0149820637265,27.130497693907692,183.8844843698188,6.028999487535043,3.0144997437675216,0.0,545.6244536219215
1508035,Tracuateua,2022,13891,117,23,30,13,0,13,0,0,0,36,842.2719746598518,165.57483262544093,215.96717298970557,93.58577496220575,0.0,93.58577496220575,0.0,0.0,0.0,259.16060758764667
1508050,Trairão,2022,7222,75,12,21,16,2,14,0,0,0,28,1038.4934921074494,166.1589587371919,290.77817779008586,221.5452783162559,27.693159789531986,193.8521185267239,0.0,0.0,0.0,387.7042370534478
1508084,Tucumã,2022,19793,233,11,14,14,0,14,4,1,0,26,1177.1838528772798,55.57520335472137,70.73207699691811,70.73207699691811,0.0,70.73207699691811,20.209164856262316,5.052291214065579,0.0,131.35957156570504
1508100,Tucuruí,2022,46135,1022,136,213,66,8,58,3,2,0,204,2215.2378888045955,294.7870380405332,461.6885228134822,143.05841551967052,17.340414002384307,125.71800151728623,6.502655250894116,4.335103500596077,0.0,442.18055706079986
1508126,Ulianópolis,2022,18972,135,28,38,19,5,14,0,0,0,47,711.5749525616698,147.58591608686487,200.29517183217374,100.14758591608687,26.354627872654437,73.79295804343244,0.0,0.0,0.0,247.73350200295172
1508159,Uruará,2022,20746,212,52,62,13,3,10,4,0,0,65,1021.8837366239275,250.650727851152,298.8527908994505,62.662681962788,14.460618914489539,48.20206304829846,19.280825219319386,0.0,0.0,313.31340981394004
1508209,Vigia,2022,25137,247,36,59,26,3,23,1,0,0,62,982.6152683295542,143.2151808091658,234.713768548355,103.43318613995305,11.934598400763814,91.49858773918925,3.9781994669212715,0.0,0.0,246.64836694911884
1508308,Viseu,2022,28220,164,36,53,15,2,13,1,0,0,51,581.1481218993621,127.56909992912828,187.81006378454998,53.15379163713678,7.087172218284904,46.06661941885188,3.543586109142452,0.0,0.0,180.72289156626508
1508357,Vitória do Xingu,2022,7576,169,46,58,26,3,23,1,0,0,72,2230.728616684266,607.180570221753,765.5755015839493,343.1890179514255,39.598732840549104,303.5902851108765,13.199577613516366,0.0,0.0,950.3695881731784
1508407,Xinguara,2022,26303,324,72,92,30,6,24,1,0,0,102,1231.798654145915,273.7330342546478,349.76998821427213,114.05543093943656,22.811086187887312,91.24434475154925,3.801847697981219,0.0,0.0,387.7884651940843
1500107,Abaetetuba,2023,78891,1067,223,338,99,17,82,2,0,0,322,1352.4990176319225,282.6684919699332,428.4392389499436,125.4895995740959,21.548719118784145,103.94088045531176,2.535143425739311,0.0,0.0,408.1580915440291
1500131,Abel Figueiredo,2023,3023,38,15,23,1,1,0,2,0,0,16,1257.029440952696,496.19583195501156,760.8336089976845,33.079722130334105,33.079722130334105,0.0,66.15944426066821,0.0,0.0,529.2755540853457
1500206,Acará,2023,28472,235,61,97,43,3,40,1,0,0,104,825.3722955886484,214.24557459960664,340.68558583871874,151.0255689800506,10.536667603259342,140.48890137679123,3.512222534419781,0.0,0.0,365.2711435796572
1500305,Afuá,2023,18057,161,21,44,20,3,17,4,2,0,43,891.6209780140665,116.29838843661739,243.67281386719833,110.7603699396356,16.61405549094534,94.14631444869026,22.152073987927118,11.076036993963559,0.0,238.13479537021652
1500347,Água Azul do Norte,2023,8384,56,14,18,8,3,5,0,0,0,22,667.9389312977099,166.98473282442748,214.69465648854964,95.41984732824427,35.782442748091604,59.637404580152676,0.0,0.0,0.0,262.40458015267177
1500404,Alenquer,2023,33688,277,28,55,27,5,22,0,0,0,55,822.2512467347424,83.11564948943244,163.26288292567085,80.14723343623842,14.842080265970079,65.30515317026835,0.0,0.0,0.0,163.26288292567085
1500503,Almeirim,2023,16633,198,41,68,14,2,12,1,1,0,56,1190.4046173270006,246.49792581013648,408.8258281729093,84.17002344736368,12.024289063909096,72.14573438345458,6.012144531954548,6.012144531954548,0.0,336.6800937894547
1500602,Altamira,2023,63337,861,230,320,81,17,64,7,1,0,312,1359.3949823957562,363.1368710232565,505.23390751061777,127.88733283862514,26.84055133650157,101.04678150212355,11.051991726794766,1.5788559609706805,0.0,492.60305982285234
1500701,Anajás,2023,13503,155,40,68,21,4,17,0,0,0,61,1147.8930608013034,296.2304673035622,503.5917944160557,155.52099533437013,29.62304673035622,125.89794860401392,0.0,0.0,0.0,451.75146263793226
1500800,Ananindeua,2023,251474,6917,603,991,253,60,193,13,4,0,860,2750.5825651956065,239.78622044426064,394.0765248097219,100.60682217644768,23.859325417339367,76.7474967591083,5.169520507090196,1.590621694489291,0.0,341.9836643151976
1500859,Anapu,2023,15245,167,35,44,28,4,24,1,1,0,64,1095.4411282387669,229.58346999016072,288.61921941620204,183.66677599212855,26.23811085601837,157.4286651361102,6.5595277140045924,6.5595277140045924,0.0,419.8097736962939
1500909,Augusto Corrêa,2023,21776,209,44,56,22,1,21,0,0,0,66,959.7722263041882,202.0573108008817,257.1638501102131,101.02865540044085,4.592211609110947,96.4364437913299,0.0,0.0,0.0,303.08596620132255
1500958,Aurora do Pará,2023,11695,88,12,20,17,5,12,2,0,0,29,752.4583155194528,102.607952116289,171.01325352714835,145.3612654980761,42.75331338178709,102.607952116289,17.101325352714834,0.0,0.0,247.96921761436514
1501006,Aveiro,2023,8704,34,10,11,14,1,13,0,0,0,24,390.625,114.88970588235294,126.37867647058825,160.84558823529412,11.488970588235293,149.3566176470588,0.0,0.0,0.0,275.7352941176471
1501105,Bagre,2023,15639,166,28,43,35,4,31,0,0,0,63,1061.4489417481936,179.0395805358399,274.95364153718265,223.79947566979988,25.577082933691415,198.22239273610845,0.0,0.0,0.0,402.8390562056398
1501204,Baião,2023,25724,267,51,78,21,5,16,0,0,0,72,1037.9412222049448,198.2584357020681,303.2187840149277,81.63582646555746,19.437101539418443,62.198724926139015,0.0,0.0,0.0,279.8942621676256
1501253,Bannach,2023,1867,18,12,13,1,0,1,0,0,0,13,964.11355115158,642.7423674343867,696.3042313872522,53.56186395286556,0.0,53.56186395286556,0.0,0.0,0.0,696.3042313872522
1501303,Barcarena,2023,63256,1037,186,259,82,16,66,5,1,0,269,1639.3701783230051,294.0432528139623,409.44732515492603,129.63197167067156,25.29404325281396,104.3379284178576,7.904388516504364,1.5808777033008725,0.0,425.25610218793474
1501402,Belém,2023,692626,21523,1876,3128,638,145,493,24,6,0,2520,3107.4490417627985,270.85324547446965,451.6145798742756,92.11320395133882,20.93481907984973,71.17838487148909,3.4650735028716793,0.8662683757179198,0.0,363.83271780152637
1501451,Belterra,2023,8935,95,15,30,13,1,12,0,0,0,28,1063.2344711807498,167.87912702853944,335.7582540570789,145.49524342473418,11.191941801902631,134.30330162283155,0.0,0.0,0.0,313.3743704532736
1501501,Benevides,2023,32316,606,82,118,31,2,29,1,0,0,113,1875.2320831786112,253.74427528159424,365.1442010149771,95.92771382596857,6.1888847629657135,89.73882906300284,3.0944423814828568,0.0,0.0,349.6719891075628
1501576,Bom Jesus do Tocantins,2023,8036,94,25,31,15,0,15,0,0,0,40,1169.73618715779,311.10004977600795,385.7640617222499,186.66002986560477,0.0,186.66002986560477,0.0,0.0,0.0,497.7600796416127
1501600,Bonito,2023,6145,44,12,16,6,2,4,0,0,0,18,716.0292921074043,195.2807160292921,260.3742880390561,97.64035801464605,32.546786004882016,65.09357200976403,0.0,0.0,0.0,292.9210740439382
1501709,Bragança,2023,61501,895,115,190,63,6,57,1,0,0,178,1455.260890066828,186.98882944992764,308.93806604770657,102.43735874213428,9.755938927822312,92.68141981431197,1.6259898213037187,0.0,0.0,289.4261881920619
1501725,Brasil Novo,2023,12083,121,41,58,23,5,18,0,0,0,64,1001.4069353637342,339.31970537118264,480.01324174459984,190.35007862285855,41.380451874534465,148.9696267483241,0.0,0.0,0.0,529.6697839940412
1501758,Brejo Grande do Araguaia,2023,3344,24,8,12,1,0,1,0,0,0,9,717.7033492822967,239.23444976076553,358.85167464114835,29.90430622009569,0.0,29.90430622009569,0.0,0.0,0.0,269.1387559808613
1501782,Breu Branco,2023,22612,191,58,76,19,1,18,1,0,0,77,844.6842384574562,256.5009729347249,336.10472315584644,84.02618078896161,4.422430567840085,79.60375022112153,4.422430567840085,0.0,0.0,340.5271537236865
1501808,Breves,2023,51690,654,98,176,85,17,68,1,1,0,184,1265.23505513639,189.59179725285355,340.4913909847166,164.4418649642097,32.888372992841944,131.55349197136778,1.934610176049526,1.934610176049526,0.0,355.9682723931128
1501907,Bujaru,2023,12030,89,18,29,18,5,13,0,0,0,36,739.8171238570241,149.62593516209478,241.06400665004156,149.62593516209478,41.562759767248544,108.06317539484621,0.0,0.0,0.0,299.25187032418955
1501956,Cachoeira do Piriá,2023,9279,45,10,16,10,2,8,0,0,0,20,484.9660523763337,107.77023386140748,172.43237417825196,107.77023386140748,21.554046772281495,86.21618708912598,0.0,0.0,0.0,215.54046772281495
1502004,Cachoeira do Arari,2023,11855,170,41,67,28,0,28,1,0,0,69,1433.994095318431,345.84563475326866,565.1623787431464,236.18726275832984,0.0,236.18726275832984,8.435259384226065,0.0,0.0,582.0328975115985
1502103,Cametá,2023,65344,739,146,237,81,12,69,4,2,0,229,1130.937806072478,223.43290891283056,362.6958863858962,123.95935357492655,18.364348677766895,105.59500489715964,6.121449559255632,3.060724779627816,0.0,350.4529872673849
1502152,Canaã dos Carajás,2023,37692,566,161,212,52,8,44,3,0,0,213,1501.6449113870317,427.14634405178816,562.4535710495595,137.96030988008067,21.224663058473947,116.73564682160671,7.959248646927731,0.0,0.0,565.1066539318689
1502202,Capanema,2023,36044,429,84,116,33,4,29,2,1,0,118,1190.2119631561425,233.0484962823216,321.8288758184441,91.55476639662635,11.097547442015316,80.45721895461102,5.548773721007658,2.774386860503829,0.0,327.3776495394518
1502301,Capitão Poço,2023,27835,156,41,57,27,3,24,0,0,0,68,560.4454823064488,147.2965690677205,204.77815699658703,97.00017962996228,10.777797736662475,86.2223818932998,0.0,0.0,0.0,244.29674869768277
1502400,Castanhal,2023,99750,2457,277,388,135,31,104,3,0,0,412,2463.157894736842,277.69423558897245,388.97243107769424,135.33834586466165,31.077694235588975,104.26065162907267,3.007518796992481,0.0,0.0,413.0325814536341
1502509,Chaves,2023,9639,76,22,33,29,7,22,0,0,0,51,788.4635335615727,228.23944392571846,342.35916588857765,300.8610851748107,72.62164124909224,228.23944392571846,0.0,0.0,0.0,529.1005291005291
1502608,Colares,2023,6422,61,15,20,5,3,2,0,0,0,20,949.8598567424477,233.57209592027405,311.4294612270321,77.85736530675803,46.71441918405481,31.14294612270321,0.0,0.0,0.0,311.4294612270321
1502707,Conceição do Araguaia,2023,22127,347,82,130,29,3,26,2,0,0,111,1568.219821937,370.58796944908937,587.5175125412392,131.06159895150722,13.558096443259366,117.50350250824785,9.038730962172911,0.0,0.0,501.6495684005966
1502756,Concórdia do Pará,2023,13331,200,51,70,17,4,13,2,0,0,68,1500.2625459455405,382.5669492161128,525.0918910809391,127.52231640537094,30.00525091891081,97.51706548646013,15.002625459455405,0.0,0.0,510.0892656214838
1502764,Cumaru do Norte,2023,6330,47,18,25,7,2,5,1,0,0,25,742.4960505529226,284.3601895734597,394.9447077409163,110.58451816745657,31.5955766192733,78.98894154818325,15.79778830963665,0.0,0.0,394.9447077409163
1502772,Curionópolis,2023,9754,121,37,50,12,5,7,2,1,0,50,1240.5167110928849,379.33155628460116,512.6102111954069,123.02645068689769,51.2610211195407,71.76542956735697,20.50440844781628,10.25220422390814,0.0,512.6102111954069
1502806,Curralinho,2023,16040,186,39,66,19,8,11,0,0,0,58,1159.6009975062345,243.142144638404,411.47132169576065,118.45386533665834,49.87531172069825,68.5785536159601,0.0,0.0,0.0,361.5960099750624
1502855,Curuá,2023,6779,49,19,27,3,2,1,0,0,0,22,722.8204749963121,280.2773270393863,398.28883316123324,44.25431479569258,29.502876530461723,14.751438265230862,0.0,0.0,0.0,324.5316418350789
1502905,Curuçá,2023,20517,219,22,37,23,5,18,2,0,0,45,1067.4075157186724,107.22815226397623,180.33825608032365,112.10215918506606,24.37003460544914,87.73212457961691,9.748013842179656,0.0,0.0,219.33031144904226
1502939,Dom Eliseu,2023,29577,164,25,49,26,2,24,2,0,0,51,554.4849038103932,84.52513777597458,165.66927004091016,87.90614328701355,6.7620110220779654,81.14413226493559,6.7620110220779654,0.0,0.0,172.43128106298815
1502954,Eldorado do Carajás,2023,13749,111,29,38,18,6,12,1,1,0,48,807.3314422867118,210.92443086769947,276.38373699905446,130.91861226271,43.63953742090334,87.27907484180668,7.2732562368172236,7.2732562368172236,0.0,349.1162993672267
1503002,Faro,2023,4245,58,23,37,7,2,5,0,0,0,30,1366.3133097762075,541.813898704358,871.6136631330978,164.89988221436985,47.11425206124853,117.7856301531213,0.0,0.0,0.0,706.7137809187279
1503044,Floresta do Araguaia,2023,8400,96,26,39,19,5,14,2,0,0,45,1142.857142857143,309.5238095238095,464.2857142857143,226.19047619047618,59.52380952380953,166.66666666666669,23.80952380952381,0.0,0.0,535.7142857142857
1503077,Garrafão do Norte,2023,12009,89,26,31,15,2,13,2,2,0,43,741.1108335415105,216.50428845032891,258.13972853693065,124.90632025980516,16.654176034640685,108.25214422516446,16.654176034640685,16.654176034640685,0.0,358.0647847447748
1503093,Goianésia do Pará,2023,12837,133,26,37,23,2,21,1,0,0,49,1036.0676170444808,202.53953415907142,288.2293370725247,179.1695879099478,15.579964166082418,163.5896237438654,7.789982083041209,0.0,0.0,381.70912206901926
1503101,Gurupá,2023,15079,124,28,50,24,1,23,0,0,0,52,822.3356986537568,185.68870614762253,331.58697526361163,159.1617481265336,6.6317395052722325,152.53000862126135,0.0,0.0,0.0,344.8504542741561
1503200,Igarapé-Açu,2023,18030,246,44,71,19,4,15,0,0,0,63,1364.3926788685524,244.03771491957846,393.78813089295613,105.37992235163617,22.18524681087077,83.19467554076539,0.0,0.0,0.0,349.4176372712147
1503309,Igarapé-Miri,2023,31557,242,73,100,20,5,15,2,0,0,93,766.8663054155971,231.32743923693633,316.88690306429635,63.37738061285927,15.844345153214817,47.53303545964445,6.337738061285927,0.0,0.0,294.7048198497956
1503408,Inhangapi,2023,5096,40,10,15,7,0,7,0,0,0,17,784.9293563579278,196.23233908948194,294.3485086342229,137.36263736263737,0.0,137.36263736263737,0.0,0.0,0.0,333.59497645211934
1503457,Ipixuna do Pará,2023,14692,183,46,72,18,2,16,2,1,0,65,1245.5758235774572,313.09556221072694,490.0626191124422,122.51565477811054,13.612850530901172,108.90280424720937,13.612850530901172,6.806425265450586,0.0,442.417642254288
1503507,Irituia,2023,15044,105,24,31,14,4,10,1,0,0,38,697.952672161659,159.53203935123636,206.062217495347,93.06035628822121,26.588673225206065,66.47168306301515,6.647168306301516,0.0,0.0,252.59239563945758
1503606,Itaituba,2023,61026,1074,219,320,116,20,96,4,1,0,336,1759.9056140005898,358.8634352571035,524.366663389375,190.08291547864843,32.77291646183594,157.30999901681253,6.554583292367187,1.6386458230917968,0.0,550.5849965588437
1503705,Itupiranga,2023,23706,237,69,97,29,5,24,0,0,0,98,999.7468995191092,291.06555302455075,409.1791107736438,122.33189909727496,21.091706740909473,101.24019235636548,0.0,0.0,0.0,413.3974521218257
1503754,Jacareacanga,2023,11482,91,20,34,9,0,9,1,0,0,29,792.5448528130988,174.1856819369448,296.11565929280613,78.38355687162515,0.0,78.38355687162515,8.70928409684724,0.0,0.0,252.56923880856993
1503804,Jacundá,2023,19203,196,51,71,25,1,24,2,2,0,78,1020.6738530437952,265.58350257772224,369.73389574545644,130.18799145966776,5.20751965838671,124.98047180128104,10.41503931677342,10.41503931677342,0.0,406.1865333541634
1503903,Juruti,2023,24727,450,76,128,39,6,33,3,0,0,115,1819.8730133052936,307.3563311360052,517.6527682290613,157.72232781979213,24.264973510737253,133.4573543090549,12.132486755368626,0.0,0.0,465.0786589557973
1504000,Limoeiro do Ajuru,2023,14278,99,25,43,19,2,17,0,0,0,44,693.3744221879815,175.0945510575711,301.1626278190223,133.07185880375403,14.007564084605686,119.06429471914835,0.0,0.0,0.0,308.1664098613251
1504059,Mãe do Rio,2023,17466,140,27,33,24,1,23,1,0,0,51,801.5573113477615,154.58605290278254,188.9385091034009,137.4098248024734,5.725409366769724,131.68441543570364,5.725409366769724,0.0,0.0,291.9958777052559
1504109,Magalhães Barata,2023,3964,45,7,15,7,0,7,0,0,0,14,1135.2169525731583,176.5893037336024,378.4056508577195,176.5893037336024,0.0,176.5893037336024,0.0,0.0,0.0,353.1786074672048
1504208,Marabá,2023,133761,2227,354,519,137,27,110,6,3,0,494,1664.9098018106922,264.65113149572744,388.00547244712584,102.42148309297927,20.18525579204701,82.23622730093226,4.485612398232669,2.2428061991163344,0.0,369.31542078782303
1504307,Maracanã,2023,12679,138,30,41,28,2,26,0,0,0,58,1088.413912769146,236.61172016720562,323.369350895181,220.8376054893919,15.774114677813706,205.06349081157822,0.0,0.0,0.0,457.44932565659747
1504406,Marapanim,2023,12926,233,33,53,19,4,15,2,0,0,52,1802.5684666563516,255.29939656506266,410.02630357419156,146.99056165867245,30.945381401825774,116.04518025684666,15.472690700912887,0.0,0.0,402.28995822373514
1504422,Marituba,2023,57093,1151,140,202,36,5,31,6,1,0,177,2016.008967824427,245.2139491706514,353.8086980890827,63.05501550102464,8.757641041808979,54.29737445921567,10.509169250170775,1.7515282083617956,0.0,310.0204928800378
1504455,Medicilândia,2023,12769,116,29,41,29,3,26,4,2,0,60,908.4501527136033,227.11253817840083,321.0901401832563,227.11253817840083,23.494400501213878,203.61813767718695,31.325867334951834,15.662933667475917,0.0,469.8880100242776
1504505,Melgaço,2023,13313,136,33,64,12,3,9,1,0,0,45,1021.5578757605348,247.87801397130627,480.7331180049576,90.13745962592954,22.534364906482384,67.60309471944716,7.511454968827462,0.0,0.0,338.01547359723577
1504604,Mocajuba,2023,13398,167,29,63,10,1,9,0,0,0,39,1246.4546947305566,216.45021645021646,470.21943573667716,74.63800567248843,7.4638005672488426,67.17420510523958,0.0,0.0,0.0,291.0882221227049
1504703,Moju,2023,40213,420,85,119,53,8,45,0,0,0,138,1044.4383657026335,211.3744311541044,295.92420361574614,131.79817471961803,19.89406410862159,111.90411061099644,0.0,0.0,0.0,343.17260587372243
1504752,Mojuí dos Campos,2023,11270,38,7,11,10,2,8,0,0,0,17,337.17834960070985,62.11180124223603,97.60425909494232,88.73114463176576,17.74622892635315,70.9849157054126,0.0,0.0,0.0,150.84294587400177
1504802,Monte Alegre,2023,29661,222,66,87,28,1,27,0,0,0,94,748.4575705471831,222.51441286537877,293.31445332254475,94.40005394288796,3.3714304979602847,91.02862344492767,0.0,0.0,0.0,316.91446680826675
1504901,Muaná,2023,22371,234,56,99,36,8,28,0,0,0,92,1045.997049751911,250.32408028250862,442.5372133565777,160.92262303875552,35.76058289750123,125.16204014125431,0.0,0.0,0.0,411.2467033212642
1504950,Nova Esperança do Piriá,2023,9962,73,17,25,20,5,15,0,0,0,37,732.7845814093555,170.64846416382252,250.95362377032725,200.76289901626183,50.19072475406546,150.57217426219634,0.0,0.0,0.0,371.4113631800843
1504976,Nova Ipixuna,2023,6661,62,14,19,12,2,10,1,0,0,26,930.7911724966222,210.17865185407598,285.24245608767455,180.15313016063655,30.025521693439426,150.12760846719712,15.012760846719713,0.0,0.0,390.33178201471253
1505007,Nova Timboteua,2023,6303,44,13,19,5,1,4,0,0,0,18,698.0802792321117,206.25099159130573,301.44375694113916,79.3273044581945,15.865460891638904,63.461843566555615,0.0,0.0,0.0,285.57829604950024
1505031,Novo Progresso,2023,16151,231,61,84,32,6,26,1,0,0,93,1430.251996780385,377.6855922233917,520.0916351928673,198.13014674013993,37.14940251377624,160.9807442263637,6.191567085629373,0.0,0.0,575.8157389635317
1505064,Novo Repartimento,2023,29423,217,57,74,47,6,41,1,1,0,105,737.5182680216158,193.72599666927235,251.50392550045885,159.73897970975088,20.39221017571288,139.346769534038,3.3987016959521466,3.3987016959521466,0.0,356.8636780749753
1505106,Óbidos,2023,25485,255,54,89,30,2,28,0,0,0,84,1000.5885815185403,211.8893466745144,349.22503433392194,117.71630370806356,7.847753580537571,109.86855012752599,0.0,0.0,0.0,329.605650382578
1505205,Oeiras do Pará,2023,16201,258,43,82,23,2,21,1,1,0,67,1592.4942904758966,265.4157150793161,506.1415961977656,141.96654527498302,12.344916980433306,129.6216282945497,6.172458490216653,6.172458490216653,0.0,413.5547188445158
1505304,Oriximiná,2023,33838,509,87,125,37,6,31,2,0,0,124,1504.2260180861754,257.1073940540221,369.4071753649743,109.34452390803239,17.731544417518766,91.61297949051362,5.910514805839588,0.0,0.0,366.4519179620545
1505403,Ourém,2023,8808,77,15,25,4,1,3,0,0,0,19,874.2052679382381,170.29972752043597,283.8328792007266,45.41326067211626,11.353315168029065,34.05994550408719,0.0,0.0,0.0,215.71298819255225
1505437,Ourilândia do Norte,2023,15925,175,36,44,24,3,21,2,1,0,61,1098.901098901099,226.05965463108322,276.29513343799056,150.70643642072213,18.838304552590266,131.86813186813185,12.558869701726843,6.279434850863422,0.0,383.04552590266877
1505486,Pacajá,2023,19465,153,42,62,31,5,26,3,1,0,74,786.0262008733624,215.77189827896225,318.52042126894423,159.26021063447212,25.687130747495505,133.57307988697661,15.412278448497302,5.137426149499101,0.0,380.16953506293345
1505494,Palestina do Pará,2023,3347,37,14,16,4,1,3,0,0,0,18,1105.4675829100688,418.2850313713774,478.0400358530027,119.51000896325067,29.877502240812667,89.63250672243801,0.0,0.0,0.0,537.795040334628
1505502,Paragominas,2023,53089,858,171,227,79,14,65,5,2,0,252,1616.1540055378703,322.1006234813238,427.58386859801465,148.80672078961743,26.37081127917271,122.43590951044473,9.418146885418825,3.76725875416753,0.0,474.67460302510875
1505536,Parauapebas,2023,133914,1996,373,547,191,38,153,6,2,0,566,1490.508834027809,278.53697148916467,408.4711083232522,142.62885135236047,28.376420687904176,114.25243066445628,4.480487477037502,1.4934958256791673,0.0,422.65931866720433
1505551,Pau D'Arco,2023,3376,34,8,15,5,0,5,0,0,0,13,1007.1090047393365,236.96682464454977,444.3127962085308,148.1042654028436,0.0,148.1042654028436,0.0,0.0,0.0,385.07109004739334
1505601,Peixe-Boi,2023,4083,44,10,12,4,0,4,0,0,0,14,1077.638990938036,244.91795248591723,293.9015429831006,97.96718099436688,0.0,97.96718099436688,0.0,0.0,0.0,342.8851334802841
1505635,Piçarra,2023,6098,34,17,23,6,0,6,0,0,0,23,557.5598556903902,278.7799278451951,377.172843555264,98.39291571006888,0.0,98.39291571006888,0.0,0.0,0.0,377.172843555264
1505650,Placas,2023,8813,94,24,29,18,2,16,0,0,0,42,1066.6061500056735,272.32497446953363,329.0593441506865,204.24373085215024,22.693747872461135,181.54998297968908,0.0,0.0,0.0,476.5687053216839
1505700,Ponta de Pedras,2023,12142,211,43,77,23,2,21,1,0,0,66,1737.7697249217592,354.1426453632021,634.1624114643387,189.42513589194533,16.471750947125678,172.95338494481965,8.235875473562839,0.0,0.0,543.5677812551473
1505809,Portel,2023,29876,385,58,93,40,9,31,2,0,0,98,1288.659793814433,194.13576114607042,311.28665149283705,133.88673182487616,30.124514660597136,103.76221716427902,6.6943365912438075,0.0,0.0,328.0224929709466
1505908,Porto de Moz,2023,19479,225,42,65,19,4,15,2,1,0,62,1155.0900970275682,215.61681811181273,333.69269469685304,97.54094152677241,20.53493505826788,77.00600646850454,10.26746752913394,5.13373376456697,0.0,318.2914934031521
1506005,Prainha,2023,17110,127,27,49,13,6,7,2,1,0,41,742.2559906487434,157.80245470485096,286.38223261250727,75.97895967270603,35.067212156633545,40.91174751607247,11.68907071887785,5.844535359438925,0.0,239.6259497369959
1506104,Primavera,2023,5369,58,22,27,7,1,6,0,0,0,29,1080.2756565468428,409.7597317936301,502.88694356490964,130.3780964797914,18.625442354255913,111.75265412553547,0.0,0.0,0.0,540.1378282734214
1506112,Quatipuru,2023,5676,72,18,28,5,2,3,0,0,0,23,1268.4989429175475,317.1247357293869,493.3051444679351,88.09020436927415,35.236081747709655,52.854122621564485,0.0,0.0,0.0,405.214940098661
1506138,Redenção,2023,43371,774,137,220,52,9,43,4,2,0,191,1784.6026146503425,315.87927416937583,507.2513891770999,119.89578289640544,20.751193193608636,99.14458970279681,9.222752530492725,4.611376265246363,0.0,440.38643333102766
1506161,Rio Maria,2023,9063,75,15,21,9,0,9,2,0,0,24,827.540549486925,165.50810989738497,231.71135385633897,99.30486593843098,0.0,99.30486593843098,22.067747986317997,0.0,0.0,264.81297583581596
1506187,Rondon do Pará,2023,25787,213,44,64,22,1,21,1,0,0,66,825.9975956877497,170.62861131577927,248.18707100476982,85.31430565788963,3.8779229844495284,81.43638267344011,3.8779229844495284,0.0,0.0,255.9429169736689
1506195,Rurópolis,2023,17398,97,35,37,17,1,16,0,0,0,52,557.5353488906771,201.172548568801,212.6681227727325,97.71238073341763,5.747787101965743,91.96459363145189,0.0,0.0,0.0,298.88492930221867
1506203,Salinópolis,2023,22189,558,93,132,54,8,46,1,0,0,147,2514.759565550498,419.12659425841633,594.889359592591,243.36382892424174,36.05390058136915,207.30992834287258,4.506737572671144,0.0,0.0,662.4904231826581
