municipality_code,municipality,method,transport_scenario,macro_weight_scheme,score,rank,positive_flow,negative_flow,net_flow
1507979,Terra Santa,additive,equal_modes__equal_roles,service_network_emphasis,0.4171253620117256,93,,,
1506005,Prainha,additive,equal_modes__equal_roles,service_network_emphasis,0.3973515751924842,97,,,
1504422,Marituba,additive,equal_modes__equal_roles,service_network_emphasis,0.3831536519036519,101,,,
1501105,Bagre,additive,equal_modes__equal_roles,service_network_emphasis,0.3778197181606272,103,,,
1502301,Capitão Poço,additive,equal_modes__equal_roles,service_network_emphasis,0.4350573038073038,81,,,
1508084,Tucumã,additive,equal_modes__equal_roles,service_network_emphasis,0.3711489898989899,104,,,
1508035,Tracuateua,additive,equal_modes__equal_roles,service_network_emphasis,0.4413395316804408,80,,,
1502004,Cachoeira do Arari,additive,equal_modes__equal_roles,service_network_emphasis,0.392494437380801,98,,,
1500305,Afuá,additive,equal_modes__equal_roles,service_network_emphasis,0.3699040227449318,105,,,
1503101,Gurupá,additive,equal_modes__equal_roles,service_network_emphasis,0.3692241470650561,106,,,
1504976,Nova Ipixuna,additive,equal_modes__equal_roles,service_network_emphasis,0.422886135258454,89,,,
1506559,Santa Luzia do Pará,additive,equal_modes__equal_roles,service_network_emphasis,0.3828790527654164,102,,,
1501501,Benevides,additive,equal_modes__equal_roles,service_network_emphasis,0.3591346153846154,107,,,
1502939,Dom Eliseu,additive,equal_modes__equal_roles,service_network_emphasis,0.3524038461538462,111,,,
1502707,Conceição do Araguaia,additive,equal_modes__equal_roles,service_network_emphasis,0.4244397647806739,87,,,
1503804,Jacundá,additive,equal_modes__equal_roles,service_network_emphasis,0.3583000017659108,108,,,
1503077,Garrafão do Norte,additive,equal_modes__equal_roles,service_network_emphasis,0.3576201260860352,109,,,
1507300,São Félix do Xingu,additive,equal_modes__equal_roles,service_network_emphasis,0.3571860840470391,110,,,
1507706,São Sebastião da Boa Vista,additive,equal_modes__equal_roles,service_network_emphasis,0.3514648230557321,112,,,
1502756,Concórdia do Pará,additive,equal_modes__equal_roles,service_network_emphasis,0.4160044500953591,94,,,
1506500,Santa Izabel do Pará,additive,equal_modes__equal_roles,service_network_emphasis,0.3481886169386169,114,,,
1503507,Irituia,additive,equal_modes__equal_roles,service_network_emphasis,0.3395833333333333,117,,,
1503705,Itupiranga,additive,equal_modes__equal_roles,service_network_emphasis,0.3442168626827718,116,,,
1503457,Ipixuna do Pará,additive,equal_modes__equal_roles,service_network_emphasis,0.3372699901108992,119,,,
1502509,Chaves,additive,equal_modes__equal_roles,service_network_emphasis,0.3456801405665042,115,,,
1506302,Salvaterra,additive,equal_modes__equal_roles,service_network_emphasis,0.3483535088648725,113,,,
1507607,São Miguel do Guamá,additive,equal_modes__equal_roles,service_network_emphasis,0.3177301864801864,121,,,
1501204,Baião,additive,equal_modes__equal_roles,service_network_emphasis,0.3058901262169903,122,,,
1506138,Redenção,additive,equal_modes__equal_roles,service_network_emphasis,0.3384591450570766,118,,,
1500602,Altamira,additive,equal_modes__equal_roles,service_network_emphasis,0.2386009784535065,129,,,
1502400,Castanhal,additive,equal_modes__equal_roles,service_network_emphasis,0.2463736326095876,128,,,
1505908,Porto de Moz,additive,equal_modes__equal_roles,service_network_emphasis,0.2906439140957783,124,,,
1505536,Parauapebas,additive,equal_modes__equal_roles,service_network_emphasis,0.2291798440323721,130,,,
1505700,Ponta de Pedras,additive,equal_modes__equal_roles,service_network_emphasis,0.3220301794165431,120,,,
1507201,São Domingos do Capim,additive,equal_modes__equal_roles,service_network_emphasis,0.3031305184714276,123,,,
1508100,Tucuruí,additive,equal_modes__equal_roles,service_network_emphasis,0.2871205846276071,125,,,
1501709,Bragança,additive,equal_modes__equal_roles,service_network_emphasis,0.2833831508691059,126,,,
1506807,Santarém,additive,equal_modes__equal_roles,service_network_emphasis,0.266925084902613,127,,,
1506161,Rio Maria,additive,equal_modes__equal_roles,service_network_emphasis,0.2115160974679616,131,,,
1502152,Canaã dos Carajás,additive,equal_modes__equal_roles,service_network_emphasis,0.2000674766443408,134,,,
1507904,Soure,additive,equal_modes__equal_roles,service_network_emphasis,0.2051753737976925,132,,,
1500800,Ananindeua,additive,equal_modes__equal_roles,service_network_emphasis,0.1600167076992919,138,,,
1508407,Xinguara,additive,equal_modes__equal_roles,service_network_emphasis,0.1673070648140873,136,,,
1501808,Breves,additive,equal_modes__equal_roles,service_network_emphasis,0.161452849584872,137,,,
1505502,Paragominas,additive,equal_modes__equal_roles,service_network_emphasis,0.1697346465956016,135,,,
1501402,Belém,additive,equal_modes__equal_roles,service_network_emphasis,0.2035742035742035,133,,,
1500107,Abaetetuba,additive,equal_modes__equal_roles,service_network_emphasis,0.1266178149253992,139,,,
1503606,Itaituba,additive,equal_modes__equal_roles,service_network_emphasis,0.1156548195874038,140,,,
1504208,Marabá,additive,equal_modes__equal_roles,service_network_emphasis,0.1130227294553137,141,,,
1501303,Barcarena,additive,equal_modes__equal_roles,service_network_emphasis,0.1090503129828972,142,,,
1502103,Cametá,additive,equal_modes__equal_roles,service_network_emphasis,0.1069068493928044,143,,,
1502202,Capanema,additive,equal_modes__equal_roles,service_network_emphasis,0.0938920863780414,144,,,
1506401,Santa Cruz do Arari,topsis,equal_modes__equal_roles,service_network_emphasis,0.7912841715057123,6,,,
1501253,Bannach,topsis,equal_modes__equal_roles,service_network_emphasis,0.8539549473676739,1,,,
1508050,Trairão,topsis,equal_modes__equal_roles,service_network_emphasis,0.8302966783064955,4,,,
1507961,Terra Alta,topsis,equal_modes__equal_roles,service_network_emphasis,0.8362788687234709,2,,,
1504752,Mojuí dos Campos,topsis,equal_modes__equal_roles,service_network_emphasis,0.6687743834557253,13,,,
1505551,Pau DArco,topsis,equal_modes__equal_roles,service_network_emphasis,0.8295554518444113,5,,,
1506112,Quatipuru,topsis,equal_modes__equal_roles,service_network_emphasis,0.659571197214353,14,,,
1501006,Aveiro,topsis,equal_modes__equal_roles,service_network_emphasis,0.5574733499931988,36,,,
1501956,Cachoeira do Piriá,topsis,equal_modes__equal_roles,service_network_emphasis,0.6062786975897025,21,,,
1505106,Óbidos,topsis,equal_modes__equal_roles,service_network_emphasis,0.5668260617245117,32,,,
1500859,Anapu,topsis,equal_modes__equal_roles,service_network_emphasis,0.603897218139638,22,,,
1503200,Igarapé-Açu,topsis,equal_modes__equal_roles,service_network_emphasis,0.6022106623622795,23,,,
1504901,Muaná,topsis,equal_modes__equal_roles,service_network_emphasis,0.47417476015084237,57,,,
1502764,Cumaru do Norte,topsis,equal_modes__equal_roles,service_network_emphasis,0.6015124531976023,24,,,
1506583,Santa Maria das Barreiras,topsis,equal_modes__equal_roles,service_network_emphasis,0.7481172974395023,10,,,
1507805,Senador José Porfírio,topsis,equal_modes__equal_roles,service_network_emphasis,0.8332724920362597,3,,,
1507474,São João de Pirabas,topsis,equal_modes__equal_roles,service_network_emphasis,0.5974323316126496,25,,,
1506906,Santarém Novo,topsis,equal_modes__equal_roles,service_network_emphasis,0.6269246239854285,17,,,
1502806,Curralinho,topsis,equal_modes__equal_roles,service_network_emphasis,0.43734747542578595,59,,,
1501451,Belterra,topsis,equal_modes__equal_roles,service_network_emphasis,0.5891819275428022,26,,,
1507102,São Caetano de Odivelas,topsis,equal_modes__equal_roles,service_network_emphasis,0.5357586350937178,44,,,
1508001,Tomé-Açu,topsis,equal_modes__equal_roles,service_network_emphasis,0.5514114167212459,38,,,
1505601,Peixe-Boi,topsis,equal_modes__equal_roles,service_network_emphasis,0.6420584443465308,15,,,
1505437,Ourilândia do Norte,topsis,equal_modes__equal_roles,service_network_emphasis,0.42906143324008794,60,,,
1505403,Ourém,topsis,equal_modes__equal_roles,service_network_emphasis,0.525013140153706,46,,,
1500404,Alenquer,topsis,equal_modes__equal_roles,service_network_emphasis,0.42721379374702223,62,,,
1507003,Santo Antônio do Tauá,topsis,equal_modes__equal_roles,service_network_emphasis,0.5834453522268382,27,,,
1504000,Limoeiro do Ajuru,topsis,equal_modes__equal_roles,service_network_emphasis,0.6255958820283317,18,,,
1505031,Novo Progresso,topsis,equal_modes__equal_roles,service_network_emphasis,0.3983326687762062,73,,,
1505635,Piçarra,topsis,equal_modes__equal_roles,service_network_emphasis,0.7835384857461097,7,,,
1504802,Monte Alegre,topsis,equal_modes__equal_roles,service_network_emphasis,0.4224672760819683,64,,,
1501725,Brasil Novo,topsis,equal_modes__equal_roles,service_network_emphasis,0.39326200661763266,76,,,
1507466,São João da Ponta,topsis,equal_modes__equal_roles,service_network_emphasis,0.6331515739173071,16,,,
1503309,Igarapé-Miri,topsis,equal_modes__equal_roles,service_network_emphasis,0.5825175521427997,28,,,
1506195,Rurópolis,topsis,equal_modes__equal_roles,service_network_emphasis,0.5147701617988735,48,,,
1503408,Inhangapi,topsis,equal_modes__equal_roles,service_network_emphasis,0.7588882217903906,9,,,
1501576,Bom Jesus do Tocantins,topsis,equal_modes__equal_roles,service_network_emphasis,0.5813935551699452,29,,,
1508159,Uruará,topsis,equal_modes__equal_roles,service_network_emphasis,0.38380933701605563,79,,,
1502772,Curionópolis,topsis,equal_modes__equal_roles,service_network_emphasis,0.5751871975921783,30,,,
1503002,Faro,topsis,equal_modes__equal_roles,service_network_emphasis,0.44123589696035403,58,,,
1502608,Colares,topsis,equal_modes__equal_roles,service_network_emphasis,0.6102435536071453,20,,,
1507151,São Domingos do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.40941370123378473,69,,,
1501758,Brejo Grande do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.6147924692526728,19,,,
1504455,Medicilândia,topsis,equal_modes__equal_roles,service_network_emphasis,0.41022878388339284,68,,,
1505809,Portel,topsis,equal_modes__equal_roles,service_network_emphasis,0.411947296244163,66,,,
1500909,Augusto Corrêa,topsis,equal_modes__equal_roles,service_network_emphasis,0.5745501780203107,31,,,
1505007,Nova Timboteua,topsis,equal_modes__equal_roles,service_network_emphasis,0.4107412353250152,67,,,
1507458,São Geraldo do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.4043458605465383,70,,,
1505494,Palestina do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.7635829814005494,8,,,
1500701,Anajás,topsis,equal_modes__equal_roles,service_network_emphasis,0.39688218778334367,75,,,
1507508,São João do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.4024601700757951,71,,,
1505650,Placas,topsis,equal_modes__equal_roles,service_network_emphasis,0.5631488444141931,33,,,
1501600,Bonito,topsis,equal_modes__equal_roles,service_network_emphasis,0.37836778705368856,81,,,
1500131,Abel Figueiredo,topsis,equal_modes__equal_roles,service_network_emphasis,0.7165778212931059,12,,,
1503093,Goianésia do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.5605689984651246,34,,,
1500347,Água Azul do Norte,topsis,equal_modes__equal_roles,service_network_emphasis,0.5590144942213499,35,,,
1506609,Santa Maria do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.3905389411054375,77,,,
1508126,Ulianópolis,topsis,equal_modes__equal_roles,service_network_emphasis,0.5550664065059292,37,,,
1505304,Oriximiná,topsis,equal_modes__equal_roles,service_network_emphasis,0.3838291982072364,78,,,
1506351,Santa Bárbara do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.5490082874607185,39,,,
1507755,Sapucaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.7195604105428676,11,,,
1503754,Jacareacanga,topsis,equal_modes__equal_roles,service_network_emphasis,0.4127598919083915,65,,,
1504109,Magalhães Barata,topsis,equal_modes__equal_roles,service_network_emphasis,0.42263155379878653,63,,,
1504950,Nova Esperança do Piriá,topsis,equal_modes__equal_roles,service_network_emphasis,0.5485257291101377,40,,,
1505205,Oeiras do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.3762844488280612,82,,,
1505064,Novo Repartimento,topsis,equal_modes__equal_roles,service_network_emphasis,0.34819277638964774,99,,,
1504406,Marapanim,topsis,equal_modes__equal_roles,service_network_emphasis,0.37472827742108206,83,,,
1508308,Viseu,topsis,equal_modes__equal_roles,service_network_emphasis,0.3199549298848933,110,,,
1503044,Floresta do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.5440189358069593,41,,,
1506104,Primavera,topsis,equal_modes__equal_roles,service_network_emphasis,0.4022181262423356,72,,,
1506187,Rondon do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.3685887591885528,85,,,
1502855,Curuá,topsis,equal_modes__equal_roles,service_network_emphasis,0.5122471380288063,50,,,
1500958,Aurora do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.33840640196295796,103,,,
1504307,Maracanã,topsis,equal_modes__equal_roles,service_network_emphasis,0.3977797944461633,74,,,
1504505,Melgaço,topsis,equal_modes__equal_roles,service_network_emphasis,0.5370815867004781,43,,,
1506708,Santana do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.32047785947576163,109,,,
1502905,Curuçá,topsis,equal_modes__equal_roles,service_network_emphasis,0.5374736963819294,42,,,
1504059,Mãe do Rio,topsis,equal_modes__equal_roles,service_network_emphasis,0.36226718804951635,87,,,
1504604,Mocajuba,topsis,equal_modes__equal_roles,service_network_emphasis,0.36176344709038577,88,,,
1500503,Almeirim,topsis,equal_modes__equal_roles,service_network_emphasis,0.3595673690938937,89,,,
1504703,Moju,topsis,equal_modes__equal_roles,service_network_emphasis,0.42805477253848107,61,,,
1500206,Acará,topsis,equal_modes__equal_roles,service_network_emphasis,0.32436040397835214,107,,,
1507409,São Francisco do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.35730909034552694,90,,,
1506203,Salinópolis,topsis,equal_modes__equal_roles,service_network_emphasis,0.5286051142983992,45,,,
1508209,Vigia,topsis,equal_modes__equal_roles,service_network_emphasis,0.3560026578455378,92,,,
1507953,Tailândia,topsis,equal_modes__equal_roles,service_network_emphasis,0.3548062226541153,93,,,
1501907,Bujaru,topsis,equal_modes__equal_roles,service_network_emphasis,0.48875379345981035,53,,,
1508357,Vitória do Xingu,topsis,equal_modes__equal_roles,service_network_emphasis,0.48822469995856715,54,,,
1505486,Pacajá,topsis,equal_modes__equal_roles,service_network_emphasis,0.2995301117921701,118,,,
1503903,Juruti,topsis,equal_modes__equal_roles,service_network_emphasis,0.29900648602436386,119,,,
1501782,Breu Branco,topsis,equal_modes__equal_roles,service_network_emphasis,0.3186514087932158,111,,,
1502954,Eldorado do Carajás,topsis,equal_modes__equal_roles,service_network_emphasis,0.518735872078192,47,,,
1507979,Terra Santa,topsis,equal_modes__equal_roles,service_network_emphasis,0.3819237014587819,80,,,
1506005,Prainha,topsis,equal_modes__equal_roles,service_network_emphasis,0.34477099751101675,100,,,
1504422,Marituba,topsis,equal_modes__equal_roles,service_network_emphasis,0.31011626033653317,114,,,
1501105,Bagre,topsis,equal_modes__equal_roles,service_network_emphasis,0.35400398040739517,94,,,
1502301,Capitão Poço,topsis,equal_modes__equal_roles,service_network_emphasis,0.4762812737458408,56,,,
1508084,Tucumã,topsis,equal_modes__equal_roles,service_network_emphasis,0.3074388518925759,115,,,
1508035,Tracuateua,topsis,equal_modes__equal_roles,service_network_emphasis,0.5135223937806307,49,,,
1502004,Cachoeira do Arari,topsis,equal_modes__equal_roles,service_network_emphasis,0.3704902180109678,84,,,
1500305,Afuá,topsis,equal_modes__equal_roles,service_network_emphasis,0.34877166983388636,96,,,
1503101,Gurupá,topsis,equal_modes__equal_roles,service_network_emphasis,0.3483221264191137,98,,,
1504976,Nova Ipixuna,topsis,equal_modes__equal_roles,service_network_emphasis,0.4823779784400227,55,,,
1506559,Santa Luzia do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.3656932352122202,86,,,
1501501,Benevides,topsis,equal_modes__equal_roles,service_network_emphasis,0.31849090820122544,112,,,
1502939,Dom Eliseu,topsis,equal_modes__equal_roles,service_network_emphasis,0.2947922861714036,120,,,
1502707,Conceição do Araguaia,topsis,equal_modes__equal_roles,service_network_emphasis,0.5063213696110482,51,,,
1503804,Jacundá,topsis,equal_modes__equal_roles,service_network_emphasis,0.330767610731288,104,,,
1503077,Garrafão do Norte,topsis,equal_modes__equal_roles,service_network_emphasis,0.33034618256643433,106,,,
1507300,São Félix do Xingu,topsis,equal_modes__equal_roles,service_network_emphasis,0.3307640217421366,105,,,
1507706,São Sebastião da Boa Vista,topsis,equal_modes__equal_roles,service_network_emphasis,0.34836971800049715,97,,,
1502756,Concórdia do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.5035150434456057,52,,,
1506500,Santa Izabel do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.2947174660397963,121,,,
1503507,Irituia,topsis,equal_modes__equal_roles,service_network_emphasis,0.28657602404367705,122,,,
1503705,Itupiranga,topsis,equal_modes__equal_roles,service_network_emphasis,0.32220652065794814,108,,,
1503457,Ipixuna do Pará,topsis,equal_modes__equal_roles,service_network_emphasis,0.31431716674269616,113,,,
1502509,Chaves,topsis,equal_modes__equal_roles,service_network_emphasis,0.3569090398522316,91,,,
1506302,Salvaterra,topsis,equal_modes__equal_roles,service_network_emphasis,0.35210333901841245,95,,,
1507607,São Miguel do Guamá,topsis,equal_modes__equal_roles,service_network_emphasis,0.27374732561948373,124,,,
1501204,Baião,topsis,equal_modes__equal_roles,service_network_emphasis,0.2731328128210114,125,,,
1506138,Redenção,topsis,equal_modes__equal_roles,service_network_emphasis,0.34041350409157106,102,,,
1500602,Altamira,topsis,equal_modes__equal_roles,service_network_emphasis,0.20040009889632712,129,,,
1502400,Castanhal,topsis,equal_modes__equal_roles,service_network_emphasis,0.18705168511680495,132,,,
1505908,Porto de Moz,topsis,equal_modes__equal_roles,service_network_emphasis,0.24657922200032306,127,,,
1505536,Parauapebas,topsis,equal_modes__equal_roles,service_network_emphasis,0.19076093745574563,131,,,
1505700,Ponta de Pedras,topsis,equal_modes__equal_roles,service_network_emphasis,0.3445029228033839,101,,,
1507201,São Domingos do Capim,topsis,equal_modes__equal_roles,service_network_emphasis,0.30652148247357,116,,,
1508100,Tucuruí,topsis,equal_modes__equal_roles,service_network_emphasis,0.275193893233602,123,,,
1501709,Bragança,topsis,equal_modes__equal_roles,service_network_emphasis,0.30560281021637015,117,,,
1506807,Santarém,topsis,equal_modes__equal_roles,service_network_emphasis,0.2713784337906282,126,,,
1506161,Rio Maria,topsis,equal_modes__equal_roles,service_network_emphasis,0.15532037374531366,135,,,
1502152,Canaã dos Carajás,topsis,equal_modes__equal_roles,service_network_emphasis,0.18359924595228863,133,,,
1507904,Soure,topsis,equal_modes__equal_roles,service_network_emphasis,0.1936975911994551,130,,,
1500800,Ananindeua,topsis,equal_modes__equal_roles,service_network_emphasis,0.1348107028990496,136,,,
1508407,Xinguara,topsis,equal_modes__equal_roles,service_network_emphasis,0.1143844731710513,137,,,
1501808,Breves,topsis,equal_modes__equal_roles,service_network_emphasis,0.15855045580815377,134,,,
1505502,Paragominas,topsis,equal_modes__equal_roles,service_network_emphasis,0.11416501686685923,138,,,
1501402,Belém,topsis,equal_modes__equal_roles,service_network_emphasis,0.23139573022070287,128,,,
1500107,Abaetetuba,topsis,equal_modes__equal_roles,service_network_emphasis,0.0825066150428391,142,,,
1503606,Itaituba,topsis,equal_modes__equal_roles,service_network_emphasis,0.10491588826019521,140,,,
1504208,Marabá,topsis,equal_modes__equal_roles,service_network_emphasis,0.1049666711887239,139,,,
1501303,Barcarena,topsis,equal_modes__equal_roles,service_network_emphasis,0.09628847394117918,141,,,
1502103,Cametá,topsis,equal_modes__equal_roles,service_network_emphasis,0.0821419431752047,143,,,
1502202,Capanema,topsis,equal_modes__equal_roles,service_network_emphasis,0.06734977240086897,144,,,
1506401,Santa Cruz do Arari,promethee_ii,equal_modes__equal_roles,service_network_emphasis,1.0,1,0.9020979020979021,0.038461538461538464,0.8636363636363636
1501253,Bannach,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.848303393213573,8,0.7657342657342657,0.16783216783216784,0.5979020979020979
1508050,Trairão,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.9001996007984033,3,0.8076923076923077,0.11888111888111888,0.6888111888111889
1507961,Terra Alta,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8942115768463075,4,0.8094405594405595,0.13111888111888112,0.6783216783216783
1504752,Mojuí dos Campos,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.93812375249501,2,0.8409090909090909,0.08566433566433566,0.7552447552447553
1505551,Pau DArco,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8922155688622755,5,0.8216783216783217,0.14685314685314685,0.6748251748251748
1506112,Quatipuru,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8842315369261478,6,0.7937062937062938,0.13286713286713286,0.6608391608391608
1501006,Aveiro,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8043912175648703,15,0.7307692307692307,0.2097902097902098,0.5209790209790209
1501956,Cachoeira do Piriá,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8273453093812375,10,0.708041958041958,0.14685314685314685,0.5611888111888111
1505106,Óbidos,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7884231536926148,18,0.7097902097902098,0.21678321678321677,0.493006993006993
1500859,Anapu,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.81437125748503,12,0.6975524475524476,0.1590909090909091,0.5384615384615385
1503200,Igarapé-Açu,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8063872255489022,13,0.6905594405594405,0.1660839160839161,0.5244755244755244
1504901,Muaná,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.780439121756487,21,0.6923076923076923,0.21328671328671328,0.479020979020979
1502764,Cumaru do Norte,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7964071856287425,17,0.6818181818181818,0.17482517482517482,0.506993006993007
1506583,Santa Maria das Barreiras,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7405189620758482,26,0.6748251748251748,0.26573426573426573,0.40909090909090906
1507805,Senador José Porfírio,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8682634730538923,7,0.7814685314685315,0.1486013986013986,0.6328671328671329
1507474,São João de Pirabas,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7644710578842315,22,0.6538461538461539,0.20279720279720279,0.45104895104895104
1506906,Santarém Novo,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7564870259481038,24,0.6853146853146853,0.24825174825174826,0.4370629370629371
1502806,Curralinho,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6726546906187625,38,0.5611888111888111,0.270979020979021,0.29020979020979015
1501451,Belterra,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7085828343313374,29,0.6048951048951049,0.2517482517482518,0.3531468531468531
1507102,São Caetano de Odivelas,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6866267465069862,33,0.6276223776223776,0.3129370629370629,0.3146853146853147
1508001,Tomé-Açu,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6666666666666667,39,0.6031468531468531,0.32342657342657344,0.2797202797202797
1505601,Peixe-Boi,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8063872255489022,13,0.7465034965034965,0.22202797202797203,0.5244755244755244
1505437,Ourilândia do Norte,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6467065868263474,44,0.5384615384615384,0.2937062937062937,0.24475524475524474
1505403,Ourém,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6646706586826348,40,0.6066433566433567,0.3304195804195804,0.27622377622377625
1500404,Alenquer,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6387225548902197,45,0.5314685314685315,0.3006993006993007,0.23076923076923078
1507003,Santo Antônio do Tauá,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6786427145708582,36,0.5786713286713286,0.27797202797202797,0.3006993006993007
1504000,Limoeiro do Ajuru,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.846307385229541,9,0.7587412587412588,0.16433566433566432,0.5944055944055944
1505031,Novo Progresso,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.5508982035928144,65,0.486013986013986,0.4090909090909091,0.07692307692307687
1505635,Piçarra,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6826347305389222,34,0.6153846153846154,0.3076923076923077,0.3076923076923077
1504802,Monte Alegre,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6147704590818365,51,0.5104895104895105,0.32167832167832167,0.18881118881118886
1501725,Brasil Novo,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.5329341317365269,70,0.47027972027972026,0.42482517482517484,0.045454545454545414
1507466,São João da Ponta,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.8263473053892215,11,0.7377622377622378,0.17832167832167833,0.5594405594405595
1503309,Igarapé-Miri,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7884231536926148,18,0.6695804195804196,0.17657342657342656,0.493006993006993
1506195,Rurópolis,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.595808383233533,55,0.5454545454545454,0.38986013986013984,0.15559440559440557
1503408,Inhangapi,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6876247504990021,32,0.6153846153846154,0.29895104895104896,0.31643356643356646
1501576,Bom Jesus do Tocantins,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.782435129740519,20,0.6643356643356644,0.18181818181818182,0.48251748251748255
1508159,Uruará,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.530938123752495,71,0.48951048951048953,0.44755244755244755,0.04195804195804198
1502772,Curionópolis,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6646706586826348,40,0.5874125874125874,0.3111888111888112,0.2762237762237762
1503002,Faro,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6906187624750499,31,0.6083916083916084,0.2867132867132867,0.3216783216783217
1502608,Colares,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7045908183632734,30,0.6363636363636364,0.2902097902097902,0.34615384615384615
1507151,São Domingos do Araguaia,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6067864271457086,54,0.5244755244755245,0.34965034965034963,0.17482517482517484
1501758,Brejo Grande do Araguaia,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7984031936127745,16,0.7167832167832168,0.2062937062937063,0.5104895104895104
1504455,Medicilândia,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.594810379241517,56,0.48776223776223776,0.3339160839160839,0.15384615384615385
1505809,Portel,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.5229540918163673,73,0.43006993006993005,0.4020979020979021,0.02797202797202797
1500909,Augusto Corrêa,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.7445109780439122,25,0.6311188811188811,0.21503496503496503,0.41608391608391615
1505007,Nova Timboteua,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.5089820359281437,76,0.4178321678321678,0.4143356643356643,0.003496503496503489
1507458,São Geraldo do Araguaia,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.5948103792415169,57,0.513986013986014,0.36013986013986016,0.1538461538461538
1505494,Palestina do Pará,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6626746506986029,42,0.6206293706293706,0.3479020979020979,0.2727272727272727
1500701,Anajás,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.5868263473053892,59,0.4807692307692308,0.3409090909090909,0.1398601398601399
1507508,São João do Araguaia,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.45908183632734534,87,0.3741258741258741,0.458041958041958,-0.0839160839160839
1505650,Placas,promethee_ii,equal_modes__equal_roles,service_network_emphasis,0.6746506986027945,37,0.5699300699300699,0.2762237762237762,0.2937062937062937
