municipality_code,municipality,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,rank_12,rank_13,rank_14,rank_15,rank_16,rank_17,rank_18,rank_19,rank_20,rank_21,rank_22,rank_23,rank_24,rank_25,rank_26,rank_27,rank_28,rank_29,rank_30,rank_31,rank_32,rank_33,rank_34,rank_35,rank_36,rank_37,rank_38,rank_39,rank_40,rank_41,rank_42,rank_43,rank_44,rank_45,rank_46,rank_47,rank_48,rank_49,rank_50,rank_51,rank_52,rank_53,rank_54,rank_55,rank_56,rank_57,rank_58,rank_59,rank_60,rank_61,rank_62,rank_63,rank_64,rank_65,rank_66,rank_67,rank_68,rank_69,rank_70,rank_71,rank_72,rank_73,rank_74,rank_75,rank_76,rank_77,rank_78,rank_79,rank_80,rank_81,rank_82,rank_83,rank_84,rank_85,rank_86,rank_87,rank_88,rank_89,rank_90,rank_91,rank_92,rank_93,rank_94,rank_95,rank_96,rank_97,rank_98,rank_99,rank_100,rank_101,rank_102,rank_103,rank_104,rank_105,rank_106,rank_107,rank_108,rank_109,rank_110,rank_111,rank_112,rank_113,rank_114,rank_115,rank_116,rank_117,rank_118,rank_119,rank_120,rank_121,rank_122,rank_123,rank_124,rank_125,rank_126,rank_127,rank_128,rank_129,rank_130,rank_131,rank_132,rank_133,rank_134,rank_135,rank_136,rank_137,rank_138,rank_139,rank_140,rank_141,rank_142,rank_143,rank_144
1505007,Nova Timboteua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-05,0.00115,0.0018666666666666666,0.008591666666666666,0.009483333333333333,0.00435,0.0036166666666666665,0.015441666666666666,0.018291666666666668,0.017091666666666668,0.023833333333333335,0.029275,0.032058333333333335,0.044083333333333335,0.05204166666666667,0.03503333333333333,0.03818333333333333,0.040258333333333333,0.031216666666666667,0.025083333333333332,0.03385833333333333,0.041133333333333334,0.03854166666666667,0.033883333333333335,0.03746666666666667,0.035175,0.030983333333333335,0.028516666666666666,0.030591666666666666,0.027383333333333332,0.025575,0.019466666666666667,0.028133333333333333,0.0199,0.023883333333333333,0.023325,0.019375,0.012475,0.012341666666666667,0.007116666666666667,0.009816666666666666,0.0062833333333333335,0.014616666666666667,0.0035666666666666668,0.0014666666666666667,0.0015,0.001575,0.00065,0.000175,0.00014166666666666668,0.0001,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507458,São Geraldo do Araguaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028333333333333335,0.0012416666666666667,0.002675,0.004116666666666667,0.004091666666666667,0.0076166666666666666,0.012225,0.017758333333333334,0.032266666666666666,0.043725,0.05915,0.06188333333333333,0.061525,0.06200833333333333,0.08405,0.06415833333333333,0.06474166666666667,0.07455833333333334,0.065375,0.043975,0.037641666666666664,0.03559166666666667,0.0299,0.03650833333333333,0.0317,0.026758333333333332,0.02195,0.009858333333333334,0.0015666666666666667,0.0010833333333333333,1.6666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505494,Palestina do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666666666666666,0.0006833333333333333,0.0017333333333333333,0.0031666666666666666,0.002416666666666667,0.011333333333333334,0.010708333333333334,0.007691666666666667,0.005791666666666666,0.009833333333333333,0.0101,0.009266666666666666,0.012441666666666667,0.007516666666666666,0.008858333333333333,0.014766666666666668,0.0129,0.009941666666666666,0.013233333333333333,0.012233333333333334,0.014158333333333334,0.016175,0.017325,0.0152,0.019825,0.015141666666666666,0.019925,0.017891666666666667,0.016258333333333333,0.018133333333333335,0.018025,0.01735,0.020075,0.02020833333333333,0.022258333333333335,0.018808333333333333,0.01845,0.022308333333333333,0.034058333333333336,0.0342,0.03431666666666667,0.03800833333333333,0.03654166666666667,0.03915833333333334,0.03333333333333333,0.03175833333333333,0.031008333333333332,0.023575,0.03510833333333333,0.026075,0.023216666666666667,0.022333333333333334,0.024258333333333333,0.012458333333333333,0.008575,0.004808333333333334,0.00265,0.0024083333333333335,0.002341666666666667,0.002458333333333333,0.0015916666666666666,0.0015416666666666667,0.0010666666666666667,0.0006916666666666667,0.00015833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500701,Anajás,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333333e-05,0.00034166666666666666,0.0008333333333333334,0.001525,0.0038166666666666666,0.002975,0.0019333333333333333,0.0042833333333333334,0.005416666666666667,0.004425,0.003375,0.005825,0.0066,0.005516666666666666,0.0067,0.007525,0.012566666666666667,0.013541666666666667,0.013508333333333334,0.012666666666666666,0.011333333333333334,0.020258333333333333,0.02185,0.024758333333333334,0.021875,0.023316666666666666,0.026066666666666665,0.03995,0.040925,0.053775,0.059741666666666665,0.06659166666666666,0.04343333333333333,0.04873333333333333,0.04575833333333333,0.034758333333333336,0.03515,0.033175,0.029075,0.018316666666666665,0.024083333333333335,0.03240833333333333,0.023216666666666667,0.028191666666666667,0.029516666666666667,0.017125,0.017233333333333333,0.007716666666666667,0.005108333333333334,0.0024,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507508,São João do Araguaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666666666666667,0.003275,0.0030833333333333333,0.00715,0.006391666666666667,0.019425,0.020283333333333334,0.0216,0.01995,0.026491666666666667,0.0252,0.02585,0.020566666666666667,0.022641666666666668,0.02121666666666667,0.022166666666666668,0.026908333333333333,0.029108333333333333,0.03045,0.033375,0.04380833333333333,0.04493333333333333,0.041725,0.04738333333333333,0.029975,0.030891666666666668,0.03356666666666667,0.03261666666666667,0.038275,0.03988333333333333,0.04575833333333333,0.027666666666666666,0.031975,0.018341666666666666,0.018133333333333335,0.021575,0.014066666666666667,0.019241666666666667,0.007983333333333334,0.004733333333333333,0.0053,0.003925,0.002758333333333333,0.0025,0.001675,0.0013166666666666667,0.0012833333333333334,0.001525,0.00046666666666666666,0.0010333333333333334,0.00016666666666666666,5.833333333333333e-05,5.833333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505650,Placas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018166666666666667,0.00036666666666666667,0.0017583333333333333,0.013183333333333333,0.0177,0.023975,0.03763333333333333,0.055683333333333335,0.049225,0.042458333333333334,0.037083333333333336,0.03895,0.050075,0.08355833333333333,0.09538333333333333,0.09681666666666666,0.06115,0.05289166666666666,0.03965833333333333,0.03290833333333333,0.030508333333333332,0.023241666666666667,0.024083333333333335,0.016566666666666667,0.026558333333333333,0.0188,0.010516666666666667,0.004325,0.0028333333333333335,0.001375,0.0032416666666666666,0.0025833333333333333,0.0018333333333333333,0.00023333333333333333,0.0005166666666666667,0.00024166666666666667,0.000175,9.166666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501600,Bonito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010833333333333333,0.004166666666666667,0.0036583333333333333,0.002775,0.0011333333333333334,0.0021,0.003025,0.005783333333333333,0.0073416666666666665,0.008525,0.021008333333333334,0.01605,0.022308333333333333,0.021908333333333332,0.0208,0.016966666666666668,0.021491666666666666,0.022433333333333333,0.03415833333333333,0.03448333333333333,0.02965833333333333,0.0244,0.03431666666666667,0.041025,0.046066666666666665,0.029791666666666668,0.034333333333333334,0.03285,0.03186666666666667,0.038891666666666665,0.03969166666666667,0.046516666666666664,0.034708333333333334,0.03815,0.03175,0.029941666666666665,0.026408333333333332,0.03238333333333333,0.025341666666666665,0.016725,0.017408333333333335,0.013725,0.010466666666666668,0.008041666666666667,0.005966666666666667,0.004216666666666666,0.00115,0.0007916666666666666,0.0010666666666666667,0.00048333333333333334,0.00019166666666666667,0.00040833333333333336,0.000175,0.00020833333333333335,0.0005416666666666666,0.00011666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500131,Abel Figueiredo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1666666666666665e-05,0.000425,0.0005833333333333334,0.00055,0.0020166666666666666,0.0021583333333333333,0.002608333333333333,0.0053416666666666664,0.007466666666666667,0.008716666666666666,0.008808333333333333,0.00915,0.011333333333333334,0.01055,0.012741666666666667,0.014575,0.014316666666666667,0.016125,0.016733333333333333,0.017733333333333334,0.012941666666666667,0.01718333333333333,0.021041666666666667,0.025025,0.018875,0.027025,0.022433333333333333,0.017625,0.0206,0.019691666666666666,0.0216,0.026416666666666668,0.021308333333333332,0.023908333333333334,0.028858333333333333,0.030408333333333332,0.030225,0.034458333333333334,0.025941666666666665,0.01935,0.01948333333333333,0.017458333333333333,0.017158333333333334,0.015025,0.018308333333333333,0.017433333333333332,0.021116666666666666,0.01565,0.01825,0.020616666666666665,0.013983333333333334,0.011716666666666667,0.019433333333333334,0.014766666666666668,0.012616666666666667,0.009383333333333334,0.00965,0.008783333333333334,0.006,0.007233333333333333,0.007416666666666667,0.00645,0.0073416666666666665,0.0065,0.0064333333333333334,0.007208333333333333,0.005016666666666667,0.005383333333333334,0.005941666666666666,0.003958333333333334,0.005841666666666667,0.0015,0.004541666666666667,0.004225,0.0008833333333333333,0.0002666666666666667,5e-05,8.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503093,Goianésia do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.0007166666666666667,0.000375,0.003341666666666667,0.012441666666666667,0.00865,0.010575,0.0184,0.022383333333333335,0.024708333333333332,0.022691666666666666,0.03765,0.03374166666666667,0.054233333333333335,0.05529166666666667,0.07833333333333334,0.07290833333333334,0.07415,0.06255,0.07401666666666666,0.08639166666666667,0.0425,0.03240833333333333,0.024383333333333333,0.021133333333333334,0.01565,0.022566666666666665,0.0207,0.014058333333333334,0.012166666666666666,0.006725,0.005266666666666667,0.0041333333333333335,0.004166666666666667,0.0055583333333333335,0.004491666666666666,0.00405,0.00265,0.0012583333333333333,0.00035833333333333333,0.00025833333333333334,0.0005083333333333333,0.0005833333333333334,0.00023333333333333333,0.0002,0.00013333333333333334,0.000175,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500347,Água Azul do Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,2.5e-05,0.0018166666666666667,0.003175,0.004266666666666667,0.007875,0.010091666666666667,0.011791666666666667,0.013641666666666667,0.014266666666666667,0.0215,0.030058333333333333,0.03245833333333333,0.032341666666666664,0.03535,0.03739166666666666,0.0429,0.04396666666666667,0.042758333333333336,0.0511,0.06999166666666666,0.05540833333333333,0.054141666666666664,0.04495,0.038141666666666664,0.03423333333333333,0.0351,0.0324,0.026633333333333332,0.03215833333333333,0.028425,0.03295,0.022741666666666667,0.010033333333333333,0.015941666666666666,0.011308333333333333,0.007941666666666666,0.003725,0.0017166666666666667,0.0013166666666666667,0.0010416666666666667,0.0008,0.0006,0.000425,0.000225,0.00034166666666666666,0.00035833333333333333,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506609,Santa Maria do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013333333333333334,0.0005083333333333333,0.0015,0.002775,0.005325,0.007775,0.018341666666666666,0.023683333333333334,0.020566666666666667,0.022575,0.043583333333333335,0.0386,0.040725,0.06015,0.06205,0.046983333333333335,0.040633333333333334,0.03785,0.035833333333333335,0.057183333333333336,0.05864166666666667,0.045208333333333336,0.04600833333333333,0.044675,0.04364166666666667,0.026866666666666667,0.03245,0.01845,0.024575,0.01595,0.0118,0.012083333333333333,0.013375,0.012541666666666666,0.007583333333333333,0.005683333333333334,0.004825,0.002175,0.0035583333333333335,0.0009833333333333332,0.00034166666666666666,0.0006833333333333333,0.000825,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508126,Ulianópolis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667e-05,0.0001,0.0021333333333333334,0.0013916666666666667,0.010683333333333333,0.0059,0.013708333333333333,0.01655,0.027691666666666667,0.028816666666666668,0.039475,0.040466666666666665,0.050675,0.052975,0.04435833333333333,0.0609,0.071225,0.06408333333333334,0.06788333333333334,0.05910833333333333,0.04595,0.04276666666666667,0.028883333333333334,0.017133333333333334,0.026283333333333332,0.0231,0.02435,0.016325,0.013758333333333332,0.015191666666666666,0.012666666666666666,0.010416666666666666,0.008991666666666667,0.005925,0.012291666666666666,0.008125,0.0070416666666666666,0.006333333333333333,0.002608333333333333,0.0021583333333333333,0.00155,0.001425,0.0023,0.0010666666666666667,0.0020833333333333333,0.001025,0.0007,0.0004,0.0006333333333333333,0.000175,0.00019166666666666667,0.0,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505304,Oriximiná,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667e-05,0.0014333333333333333,0.0017833333333333334,0.0002916666666666667,0.000825,0.0026666666666666666,0.0022,0.0010833333333333333,0.002175,0.002825,0.0025833333333333333,0.003191666666666667,0.004291666666666667,0.00235,0.004525,0.006891666666666667,0.004333333333333333,0.0063416666666666665,0.0069,0.007583333333333333,0.01385,0.011175,0.009816666666666666,0.011683333333333334,0.018408333333333332,0.015483333333333333,0.022233333333333334,0.025358333333333333,0.03729166666666667,0.03800833333333333,0.03351666666666667,0.03895833333333333,0.04335,0.043958333333333335,0.0508,0.052441666666666664,0.037866666666666667,0.036875,0.03641666666666667,0.037316666666666665,0.025641666666666667,0.0155,0.0181,0.027483333333333332,0.018575,0.015933333333333334,0.015475,0.007333333333333333,0.008216666666666667,0.014825,0.017575,0.018958333333333334,0.025625,0.022375,0.022033333333333332,0.0174,0.014616666666666667,0.010066666666666666,0.004416666666666667,0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506351,Santa Bárbara do Pará,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667e-05,0.0001,0.0016833333333333333,0.005166666666666667,0.011766666666666667,0.016408333333333334,0.020483333333333333,0.0283,0.034008333333333335,0.03315,0.04514166666666666,0.048391666666666666,0.0571,0.0616,0.051866666666666665,0.046558333333333334,0.04574166666666667,0.05289166666666666,0.04315,0.03383333333333333,0.03571666666666667,0.031008333333333332,0.026991666666666667,0.02935,0.0251,0.025575,0.019433333333333334,0.015266666666666666,0.015525,0.015091666666666666,0.018391666666666667,0.013866666666666666,0.010041666666666667,0.00945,0.01005,0.008,0.005033333333333333,0.004833333333333334,0.005516666666666666,0.003725,0.0038583333333333334,0.003108333333333333,0.004125,0.002525,0.0026,0.0024333333333333334,0.0022583333333333335,0.0017916666666666667,0.003125,0.0022333333333333333,0.0017333333333333333,0.0013083333333333334,0.001775,0.00038333333333333334,0.00055,0.000375,0.00013333333333333334,0.00011666666666666667,0.00016666666666666666,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507755,Sapucaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334e-06,0.0007583333333333333,0.00015833333333333332,0.0011166666666666666,0.0008416666666666667,0.0014333333333333333,0.00255,0.002275,0.003033333333333333,0.0030833333333333333,0.0029416666666666666,0.0029833333333333335,0.004991666666666667,0.005833333333333334,0.008916666666666666,0.01195,0.008816666666666667,0.0103,0.011641666666666666,0.01105,0.013358333333333333,0.019625,0.014433333333333333,0.01045,0.011191666666666667,0.015191666666666666,0.0136,0.013408333333333333,0.014391666666666667,0.016225,0.023075,0.023216666666666667,0.028983333333333333,0.034225,0.0356,0.024475,0.028825,0.035075,0.030175,0.03225833333333333,0.02565,0.028941666666666668,0.0327,0.031125,0.03045,0.032933333333333335,0.025116666666666666,0.023183333333333334,0.027666666666666666,0.024533333333333334,0.025641666666666667,0.021066666666666668,0.017125,0.015658333333333333,0.0141,0.012658333333333334,0.011075,0.007541666666666667,0.0084,0.012683333333333333,0.0117,0.009433333333333334,0.007016666666666667,0.003625,0.00325,0.002691666666666667,0.0007416666666666666,0.00046666666666666666,0.0003,5.833333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503754,Jacareacanga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011666666666666667,6.666666666666667e-05,5e-05,0.0002666666666666667,0.0008666666666666666,0.0005833333333333334,0.0002666666666666667,0.0013583333333333334,0.0008,0.0007583333333333333,0.0007583333333333333,0.0020416666666666665,0.0018083333333333332,0.00145,0.002025,0.005675,0.004008333333333333,0.004666666666666667,0.006066666666666666,0.006583333333333333,0.008066666666666666,0.009558333333333334,0.014858333333333333,0.016691666666666667,0.023708333333333335,0.031,0.03904166666666667,0.036741666666666666,0.048183333333333335,0.045491666666666666,0.065,0.06924166666666667,0.04591666666666667,0.05616666666666666,0.06586666666666667,0.03970833333333333,0.04546666666666667,0.0395,0.01125,0.008858333333333333,0.012475,0.015433333333333334,0.011808333333333334,0.01633333333333333,0.0212,0.013033333333333333,0.028358333333333333,0.026075,0.009725,0.0031666666666666666,0.006208333333333333,0.015058333333333333,0.028641666666666666,0.017791666666666667,0.0066166666666666665,0.0023333333333333335,0.00185,0.0024416666666666666,0.0008916666666666667,1.6666666666666667e-05,8.333333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
